"Date","Time","33 KV Rajendrapur Incommer","33 KV Joydebpur Incommer","T-1 Transformer","T-2 Transformer","T-3 Transformer","T-4 Transformer","11 KV T1 Transformer Incommer","11 KV T2 Transformer Incommer","11 KV T3 Transformer Incommer","11 KV T4 Transformer Incommer","Power (MW)","Supply (MW)","Demand (MW)"
"02-08-2021","15:00:00","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: 100; Y-Phase: 1000; B-Phase: 100; MW: 5","R-Phase: 108; Y-Phase: 108; B-Phase: 108; MW: 5.8","R-Phase: 120; Y-Phase: 120; B-Phase: 120; MW: 6","R-Phase: 70; Y-Phase: 70; B-Phase: 70; MW: 3.5","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","33","19.9","19.9"
"02-08-2021","16:00:00","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: 110; Y-Phase: 110; B-Phase: 110; MW: 5.5","R-Phase: 100; Y-Phase: 100; B-Phase: 100; MW: 5","R-Phase: 120; Y-Phase: 120; B-Phase: 120; MW: 6","R-Phase: 74; Y-Phase: 74; B-Phase: 74; MW: 3.7","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","33","20.2","20.2"
"02-08-2021","17:00:00","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: 106; Y-Phase: 106; B-Phase: 106; MW: 5.3","R-Phase: 88; Y-Phase: 88; B-Phase: 88; MW: 4.4","R-Phase: 108; Y-Phase: 108; B-Phase: 108; MW: 5.4","R-Phase: 70; Y-Phase: 70; B-Phase: 70; MW: 3.5","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","33","18.6","18.6"
"02-08-2021","18:00:00","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: 106; Y-Phase: 106; B-Phase: 106; MW: 5.3","R-Phase: 86; Y-Phase: 86; B-Phase: 86; MW: 4.3","R-Phase: 106; Y-Phase: 106; B-Phase: 106; MW: 5.3","R-Phase: 70; Y-Phase: 70; B-Phase: 70; MW: 3.5","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","33","18.7","18.7"
"02-08-2021","19:00:00","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: 124; Y-Phase: 124; B-Phase: 124; MW: 6.2","R-Phase: 104; Y-Phase: 104; B-Phase: 104; MW: 5.2","R-Phase: 116; Y-Phase: 116; B-Phase: 116; MW: 5.8","R-Phase: 50; Y-Phase: 50; B-Phase: 50; MW: 2.5","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","33","19.7","19.7"
"02-08-2021","19:30:00","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: 116; Y-Phase: 116; B-Phase: 116; MW: 5.8","R-Phase: 100; Y-Phase: 100; B-Phase: 100; MW: 5","R-Phase: 86; Y-Phase: 86; B-Phase: 86; MW: 4.3","R-Phase: 88; Y-Phase: 88; B-Phase: 88; MW: 4.4","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","33","19.5","19.5"
"02-08-2021","20:00:00","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: 116; Y-Phase: 116; B-Phase: 116; MW: 5.8","R-Phase: 100; Y-Phase: 100; B-Phase: 100; MW: 5","R-Phase: 86; Y-Phase: 86; B-Phase: 86; MW: 4.3","R-Phase: 88; Y-Phase: 88; B-Phase: 88; MW: 4.4","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","33","21.1","21.1"
"02-08-2021","21:00:00","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: 116; Y-Phase: 116; B-Phase: 116; MW: 5.8","R-Phase: 102; Y-Phase: 102; B-Phase: 102; MW: 5.1","R-Phase: 122; Y-Phase: 122; B-Phase: 122; MW: 6.1","R-Phase: 86; Y-Phase: 86; B-Phase: 86; MW: 4.3","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","33","21.3","21.3"
"02-08-2021","22:00:00","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: 253; Y-Phase: 310; B-Phase: 336; MW: 5.8","R-Phase: 100; Y-Phase: 100; B-Phase: 100; MW: 5","R-Phase: 122; Y-Phase: 122; B-Phase: 122; MW: 6.1","R-Phase: 86; Y-Phase: 86; B-Phase: 86; MW: 4.2","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","33","21.1","21.1"
"02-08-2021","23:00:00","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: 251; Y-Phase: 307; B-Phase: 333; MW: 5.7","R-Phase: 219; Y-Phase: 298; B-Phase: 249; MW: 4.8","R-Phase: 325; Y-Phase: 328; B-Phase: 315; MW: 6.1","R-Phase: 233; Y-Phase: 227; B-Phase: 227; MW: 4.3","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","33","20.9","20.9"
"03-08-2021","00:00:00","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: 245; Y-Phase: 295; B-Phase: 330; MW: 5.5","R-Phase: 215; Y-Phase: 290; B-Phase: 240; MW: 4.6","R-Phase: 322; Y-Phase: 325; B-Phase: 310; MW: 6","R-Phase: 230; Y-Phase: 228; B-Phase: 224; MW: 4.2","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","33","20.3","20.3"
"03-08-2021","01:00:00","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: 340; Y-Phase: 290; B-Phase: 320; MW: 5.4","R-Phase: 204; Y-Phase: 280; B-Phase: 230; MW: 4.4","R-Phase: 315; Y-Phase: 320; B-Phase: 305; MW: 5.9","R-Phase: 230; Y-Phase: 222; B-Phase: 220; MW: 4.1","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","33","19.9","19.9"
"03-08-2021","02:00:00","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: 231; Y-Phase: 284; B-Phase: 310; MW: 5.2","R-Phase: 197; Y-Phase: 284; B-Phase: 224; MW: 4.3","R-Phase: 310; Y-Phase: 308; B-Phase: 300; MW: 5.8","R-Phase: 222; Y-Phase: 215; B-Phase: 218; MW: 4","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","33","19.3","19.3"
"03-08-2021","03:00:00","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: 223; Y-Phase: 275; B-Phase: 299; MW: 5.1","R-Phase: 192; Y-Phase: 269; B-Phase: 220; MW: 4.2","R-Phase: 302; Y-Phase: 309; B-Phase: 295; MW: 5.7","R-Phase: 215; Y-Phase: 213; B-Phase: 211; MW: 4","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","33","19","19"
"03-08-2021","04:00:00","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: 220; Y-Phase: 270; B-Phase: 296; MW: 5","R-Phase: 189; Y-Phase: 262; B-Phase: 216; MW: 4.1","R-Phase: 301; Y-Phase: 307; B-Phase: 294; MW: 5.7","R-Phase: 214; Y-Phase: 212; B-Phase: 210; MW: 4","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","33","18.8","18.8"
"03-08-2021","05:00:00","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: 216; Y-Phase: 266; B-Phase: 290; MW: 4.9","R-Phase: 184; Y-Phase: 160; B-Phase: 213; MW: 4","R-Phase: 300; Y-Phase: 305; B-Phase: 292; MW: 5.6","R-Phase: 213; Y-Phase: 211; B-Phase: 209; MW: 4","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","33","18.5","18.5"
"03-08-2021","06:00:00","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: 213; Y-Phase: 262; B-Phase: 287; MW: 4.9","R-Phase: 181; Y-Phase: 253; B-Phase: 209; MW: 4","R-Phase: 299; Y-Phase: 304; B-Phase: 291; MW: 5.6","R-Phase: 213; Y-Phase: 211; B-Phase: 208; MW: 4","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","33","18.5","18.5"
"03-08-2021","07:00:00","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: 224; Y-Phase: 273; B-Phase: 296; MW: 5","R-Phase: 196; Y-Phase: 258; B-Phase: 221; MW: 4.2","R-Phase: 289; Y-Phase: 293; B-Phase: 293; MW: 5.5","R-Phase: 209; Y-Phase: 199; B-Phase: 203; MW: 3.8","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","133","18.5","18.5"
"03-08-2021","08:00:00","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: 100; Y-Phase: 100; B-Phase: 100; MW: 5","R-Phase: 90; Y-Phase: 90; B-Phase: 90; MW: 4.5","R-Phase: 110; Y-Phase: 110; B-Phase: 110; MW: 5.5","R-Phase: 70; Y-Phase: 70; B-Phase: 70; MW: 3.5","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","33","18.5","18.5"
"03-08-2021","09:00:00","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: 110; Y-Phase: 110; B-Phase: 110; MW: 5.5","R-Phase: 30; Y-Phase: 30; B-Phase: 30; MW: 2.5","R-Phase: 110; Y-Phase: 110; B-Phase: 110; MW: 5.5","R-Phase: 66; Y-Phase: 66; B-Phase: 66; MW: 3.3","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","25","16.8","18.5"
"03-08-2021","10:00:00","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: 110; Y-Phase: 110; B-Phase: 110; MW: 5.5","R-Phase: 90; Y-Phase: 90; B-Phase: 90; MW: 4.5","R-Phase: 80; Y-Phase: 80; B-Phase: 80; MW: 4","R-Phase: 70; Y-Phase: 70; B-Phase: 70; MW: 3.5","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","25","17.5","17.5"
"03-08-2021","11:00:00","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: 110; Y-Phase: 110; B-Phase: 110; MW: 5.5","R-Phase: 100; Y-Phase: 100; B-Phase: 100; MW: 5","R-Phase: 110; Y-Phase: 110; B-Phase: 110; MW: 5.5","R-Phase: 70; Y-Phase: 70; B-Phase: 70; MW: 3.5","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","25","19.5","19.5"
"03-08-2021","12:00:00","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: 110; Y-Phase: 110; B-Phase: 110; MW: 5.5","R-Phase: 100; Y-Phase: 100; B-Phase: 100; MW: 5","R-Phase: 110; Y-Phase: 110; B-Phase: 110; MW: 5.5","R-Phase: 70; Y-Phase: 70; B-Phase: 70; MW: 3.5","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","25","19.5","19.5"
"03-08-2021","13:00:00","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: 100; Y-Phase: 100; B-Phase: 100; MW: 5","R-Phase: 100; Y-Phase: 100; B-Phase: 100; MW: 5","R-Phase: 100; Y-Phase: 100; B-Phase: 100; MW: 5","R-Phase: 70; Y-Phase: 70; B-Phase: 70; MW: 70","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","25","18.5","18.5"
"03-08-2021","14:00:00","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: 100; Y-Phase: 100; B-Phase: 100; MW: 5","R-Phase: 100; Y-Phase: 100; B-Phase: 100; MW: 5","R-Phase: 100; Y-Phase: 100; B-Phase: 100; MW: 5","R-Phase: 70; Y-Phase: 70; B-Phase: 70; MW: 3.5","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","33","18.5","18.5"
"03-08-2021","15:00:00","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: 100; Y-Phase: 100; B-Phase: 100; MW: 5","R-Phase: 100; Y-Phase: 100; B-Phase: 100; MW: 5","R-Phase: 100; Y-Phase: 100; B-Phase: 100; MW: 5","R-Phase: 70; Y-Phase: 70; B-Phase: 70; MW: 3.5","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","33","18.5","18.5"
"03-08-2021","16:00:00","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: 100; Y-Phase: 100; B-Phase: 100; MW: 5","R-Phase: 100; Y-Phase: 100; B-Phase: 100; MW: 5","R-Phase: 100; Y-Phase: 100; B-Phase: 100; MW: 5","R-Phase: 70; Y-Phase: 70; B-Phase: 70; MW: 3.5","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","33","18.5","18.5"
"03-08-2021","17:00:00","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: 100; Y-Phase: 100; B-Phase: 100; MW: 5","R-Phase: 100; Y-Phase: 100; B-Phase: 100; MW: 5","R-Phase: 100; Y-Phase: 100; B-Phase: 100; MW: 5","R-Phase: 70; Y-Phase: 70; B-Phase: 70; MW: 3.5","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","33","18.5","18.5"
"03-08-2021","18:00:00","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: 100; Y-Phase: 100; B-Phase: 100; MW: 5","R-Phase: 100; Y-Phase: 100; B-Phase: 100; MW: 5","R-Phase: 100; Y-Phase: 100; B-Phase: 100; MW: 5","R-Phase: 70; Y-Phase: 70; B-Phase: 70; MW: 3.5","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","33","18.5","18.5"
"03-08-2021","19:00:00","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: 115; Y-Phase: 115; B-Phase: 115; MW: 5.7","R-Phase: 107; Y-Phase: 107; B-Phase: 107; MW: 5.3","R-Phase: 118; Y-Phase: 118; B-Phase: 118; MW: 5.8","R-Phase: 90; Y-Phase: 90; B-Phase: 90; MW: 4.5","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","33","21.3","21.3"
"03-08-2021","19:30:00","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: 115; Y-Phase: 115; B-Phase: 115; MW: 5.7","R-Phase: 107; Y-Phase: 107; B-Phase: 107; MW: 5.3","R-Phase: 118; Y-Phase: 118; B-Phase: 118; MW: 5.8","R-Phase: 90; Y-Phase: 90; B-Phase: 90; MW: 4.5","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","33","21.3","21.3"
"03-08-2021","20:00:00","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: 115; Y-Phase: 115; B-Phase: 115; MW: 5.7","R-Phase: 107; Y-Phase: 107; B-Phase: 107; MW: 5.3","R-Phase: 118; Y-Phase: 118; B-Phase: 118; MW: 5.8","R-Phase: 90; Y-Phase: 90; B-Phase: 90; MW: 4.5","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","33","21.3","21.3"
"03-08-2021","21:00:00","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: 115; Y-Phase: 115; B-Phase: 115; MW: 5.7","R-Phase: 107; Y-Phase: 107; B-Phase: 107; MW: 5.3","R-Phase: 118; Y-Phase: 118; B-Phase: 118; MW: 5.8","R-Phase: 90; Y-Phase: 90; B-Phase: 90; MW: 4.5","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","33","21.3","21.3"
"03-08-2021","22:00:00","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: 115; Y-Phase: 115; B-Phase: 115; MW: 5.7","R-Phase: 107; Y-Phase: 107; B-Phase: 107; MW: 5.3","R-Phase: 118; Y-Phase: 118; B-Phase: 118; MW: 5.8","R-Phase: 90; Y-Phase: 90; B-Phase: 90; MW: 4.5","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","33","21.3","21.3"
"03-08-2021","23:00:00","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: 120; Y-Phase: 120; B-Phase: 120; MW: 6","R-Phase: 100; Y-Phase: 100; B-Phase: 100; MW: 5","R-Phase: 120; Y-Phase: 120; B-Phase: 120; MW: 6","R-Phase: 90; Y-Phase: 90; B-Phase: 90; MW: 4.5","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","33","21.5","21.5"
"04-08-2021","00:00:00","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: 120; Y-Phase: 120; B-Phase: 120; MW: 6","R-Phase: 100; Y-Phase: 100; B-Phase: 100; MW: 5","R-Phase: 120; Y-Phase: 120; B-Phase: 120; MW: 6","R-Phase: 90; Y-Phase: 90; B-Phase: 90; MW: 4.5","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","33","21.5","21.5"
"04-08-2021","01:00:00","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: 120; Y-Phase: 120; B-Phase: 120; MW: 6","R-Phase: 100; Y-Phase: 100; B-Phase: 100; MW: 5","R-Phase: 120; Y-Phase: 120; B-Phase: 120; MW: 6","R-Phase: 90; Y-Phase: 90; B-Phase: 90; MW: 4.5","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","33","21.5","21.5"
"04-08-2021","02:00:00","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: 120; Y-Phase: 120; B-Phase: 120; MW: 6","R-Phase: 100; Y-Phase: 100; B-Phase: 100; MW: 5","R-Phase: 120; Y-Phase: 120; B-Phase: 120; MW: 6","R-Phase: 90; Y-Phase: 90; B-Phase: 90; MW: 4.5","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","33","21.5","21.5"
"04-08-2021","03:00:00","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: 120; Y-Phase: 120; B-Phase: 120; MW: 6","R-Phase: 100; Y-Phase: 100; B-Phase: 100; MW: 5","R-Phase: 120; Y-Phase: 120; B-Phase: 120; MW: 6","R-Phase: 90; Y-Phase: 90; B-Phase: 90; MW: 4.5","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","33","21.5","21.5"
